5 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 
5.5 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 
6 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 
6.5 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 
7 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 
7.5 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 
8 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 
8.5 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 
9 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 
9.5 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 
10 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 
10.5 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 
11 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 
11.5 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 
12 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 
12.5 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 
13 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 
13.5 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 
14 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 
14.5 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 
15 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 
15.5 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 
16 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 
16.5 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 
17 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 
17.5 -1 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 
18 -0.951057 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 
18.5 -0.809017 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 
19 -0.587785 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 
19.5 -0.309017 0 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 5.35898e-08 -0.309017 -0.587785 -0.809017 -0.951056 -1 -0.951057 -0.809017 -0.587785 -0.309017 -1.0718e-07 0.309017 0.587785 0.809017 0.951056 1 0.951057 0.809017 0.587785 0.309017 1.60769e-07 -0.309017 -0.587785 -0.809017 -0.951056 
