5 5.35898e-08 -0.339919 -0.639576 -0.863274 -0.984333 -0.988279 -0.874571 -0.656674 -0.360467 -0.0211646 0.320864 0.624901 0.854727 0.982936 0.994203 0.887116 0.67435 0.381172 0.0424358 -0.301558 -0.60986 -0.845745 -0.981086 -0.999709 -0.899326 -0.691816 -0.401817 -0.0638046 0.28201 0.594461 0.836346 0.978693 
5.5 -0.309017 -0.613998 -0.846068 -0.977552 -0.992738 -0.889745 -0.680763 -0.390609 -0.0537745 0.289667 0.598831 0.836892 0.975464 0.99799 0.901717 0.698034 0.411125 0.0750956 -0.270078 -0.583309 -0.827286 -0.972922 -1.00282 -0.913345 -0.715082 -0.431567 -0.0964996 0.25026 0.567436 0.817265 0.96985 1.00745 
6 -0.587785 -0.827976 -0.96974 -0.996142 -0.903966 -0.704116 -0.420318 -0.0863076 0.258181 0.572143 0.818181 0.966963 1.00072 0.915353 0.720964 0.440624 0.107656 -0.238331 -0.556155 -0.807961 -0.963731 -1.00486 -0.926387 -0.737576 -0.46084 -0.129072 0.218264 0.539827 0.79733 0.959983 1.00876 0.936631 
6.5 -0.809017 -0.960905 -0.998488 -0.917222 -0.726709 -0.449564 -0.118729 0.226442 0.544865 0.798614 0.957442 1.00238 0.928012 0.743116 0.469638 0.140082 -0.206351 -0.528429 -0.787792 -0.953525 -1.00584 -0.938439 -0.759275 -0.489608 -0.161489 0.186056 0.511662 0.776562 0.949103 1.00901 0.948163 0.775812 
7 -0.951056 -0.999774 -0.929496 -0.748517 -0.478316 -0.151006 0.194482 0.517026 0.778213 0.946912 1.00298 0.939678 0.764466 0.498136 0.17234 -0.174171 -0.500159 -0.7668 -0.942314 -1.00575 -0.949489 -0.780156 -0.51784 -0.193714 0.153671 0.482972 0.754984 0.937221 1.0082 0.958663 0.796056 0.536638 
7.5 -1 -0.940778 -0.769519 -0.506543 -0.183102 0.162335 0.488655 0.756999 0.935384 1.00252 0.950342 0.784994 0.52609 0.204396 -0.141827 -0.471376 -0.745008 -0.930111 -1.0046 -0.959527 -0.800197 -0.545505 -0.225715 0.121142 0.453788 0.732619 0.924352 1.00632 0.968124 0.81548 0.564208 0.247867 
8 -0.951057 -0.789693 -0.534216 -0.214985 0.130035 0.459784 0.734996 0.922872 1.00099 0.959992 0.804677 0.553469 0.236216 -0.109352 -0.442111 -0.722439 -0.91693 -1.00238 -0.968541 -0.819377 -0.572575 -0.257456 0.088505 0.42414 0.709492 0.91051 1.00339 0.976541 0.834056 0.59111 0.27928 -0.0682648 
8.5 -0.809017 -0.561307 -0.246621 0.0976174 0.430443 0.712227 0.90939 0.998409 0.968619 0.823495 0.580244 0.267766 -0.0767803 -0.412395 -0.699118 -0.902785 -0.999096 -0.976523 -0.837678 -0.599022 -0.288906 0.0557939 0.394061 0.685626 0.89571 0.999394 0.983907 0.85176 0.617329 0.310443 -0.0351927 -0.374816 
9 -0.587785 -0.277976 0.0651159 0.400664 0.688717 0.894952 0.994767 0.976213 0.841429 0.606388 0.299013 -0.0441474 -0.382261 -0.675071 -0.887691 -0.994759 -0.983465 -0.85508 -0.624818 -0.32003 0.0230436 0.363583 0.661049 0.879968 0.994347 0.990218 0.868566 0.642848 0.341306 -0.00217383 -0.344214 -0.647112 
9.5 -0.309017 0.0325653 0.370479 0.664491 0.879574 0.990073 0.982769 0.85846 0.631874 0.329924 -0.0114875 -0.351739 -0.650323 -0.871666 -0.989371 -0.98936 -0.871565 -0.649936 -0.350796 -0.00971126 0.332737 0.635786 0.863303 0.988252 0.995469 0.884455 0.667646 0.371825 0.030777 -0.313199 -0.621179 -0.854209 
10 -1.0718e-07 0.339919 0.639576 0.863273 0.984333 0.988279 0.874571 0.656674 0.360467 0.0211647 -0.320864 -0.624901 -0.854727 -0.982936 -0.994203 -0.887116 -0.67435 -0.381172 -0.0424359 0.301558 0.609864 0.845733 0.981115 0.999657 0.899406 0.691706 0.401956 0.0636394 -0.281825 -0.594659 -0.836125 -0.978985 
10.5 0.309017 0.613998 0.846068 0.977552 0.992738 0.889745 0.680763 0.390609 0.0537746 -0.289666 -0.598831 -0.836892 -0.975464 -0.99799 -0.901717 -0.698034 -0.411125 -0.0750956 0.270078 0.583312 0.827276 0.972944 1.00278 0.913403 0.715004 0.431662 0.0963893 -0.250139 -0.567563 -0.817124 -0.970049 -1.0071 
11 0.587785 0.827976 0.96974 0.996142 0.903967 0.704116 0.420318 0.0863076 -0.258181 -0.572143 -0.818181 -0.966963 -1.00072 -0.915353 -0.720964 -0.440624 -0.107656 0.238331 0.556158 0.807953 0.963749 1.00483 0.926429 0.737522 0.460905 0.129 -0.218186 -0.539907 -0.797239 -0.96012 -1.0085 -0.937125 
11.5 0.809017 0.960905 0.998488 0.917222 0.726709 0.449564 0.118729 -0.226442 -0.544865 -0.798614 -0.957442 -1.00238 -0.928012 -0.743116 -0.469638 -0.140082 0.206351 0.528431 0.787785 0.953538 1.00582 0.938469 0.759237 0.489652 0.161441 -0.186007 -0.511712 -0.776504 -0.949198 -1.00882 -0.948535 -0.775145 
12 0.951056 0.999774 0.929496 0.748517 0.478316 0.151006 -0.194481 -0.517025 -0.778213 -0.946912 -1.00298 -0.939678 -0.764466 -0.498137 -0.17234 0.174171 0.500161 0.766794 0.942324 1.00573 0.94951 0.78013 0.517868 0.193683 -0.15364 -0.483003 -0.754947 -0.937289 -1.00805 -0.958944 -0.795558 -0.537431 
12.5 1 0.940778 0.769519 0.506543 0.183102 -0.162334 -0.488655 -0.756999 -0.935384 -1.00252 -0.950342 -0.784994 -0.52609 -0.204396 0.141827 0.471378 0.745003 0.930119 1.00458 0.959541 0.800179 0.545524 0.225695 -0.121123 -0.453806 -0.732595 -0.924402 -1.00621 -0.968337 -0.815109 -0.564787 -0.24704 
13 0.951057 0.789693 0.534216 0.214985 -0.130035 -0.459784 -0.734996 -0.922872 -1.00099 -0.959992 -0.804677 -0.553469 -0.236216 0.109352 0.442113 0.722436 0.916936 1.00237 0.968551 0.819366 0.572587 0.257444 -0.0884934 -0.424151 -0.709475 -0.910547 -1.0033 -0.976703 -0.833781 -0.591531 -0.278692 0.0675009 
13.5 0.809017 0.561307 0.246621 -0.0976173 -0.430443 -0.712227 -0.90939 -0.998409 -0.968619 -0.823495 -0.580244 -0.267766 0.0767802 0.412397 0.699116 0.902789 0.999091 0.97653 0.83767 0.59903 0.288898 -0.055787 -0.394068 -0.685615 -0.895738 -0.99933 -0.98403 -0.851556 -0.617633 -0.310028 0.0346656 0.375448 
14 0.587785 0.277976 -0.0651159 -0.400664 -0.688717 -0.894952 -0.994767 -0.976213 -0.841429 -0.606388 -0.299013 0.0441473 0.382262 0.675069 0.887695 0.994755 0.983469 0.855075 0.624823 0.320025 -0.0230396 -0.363586 -0.661041 -0.87999 -0.994298 -0.990311 -0.868416 -0.643066 -0.341016 0.00181285 0.344637 0.646639 
14.5 0.309017 -0.0325652 -0.370479 -0.664491 -0.879574 -0.990073 -0.982769 -0.85846 -0.631874 -0.329924 0.0114874 0.35174 0.650321 0.871669 0.989368 0.989363 0.871561 0.649939 0.350793 0.00971353 -0.33274 -0.63578 -0.86332 -0.988214 -0.995539 -0.884345 -0.667802 -0.371623 -0.0310222 0.31348 0.620871 0.854534 
15 1.60769e-07 -0.339919 -0.639576 -0.863273 -0.984333 -0.988279 -0.874571 -0.656674 -0.360467 -0.0211647 0.320864 0.624899 0.854729 0.982935 0.994205 0.887114 0.674351 0.38117 0.0424371 -0.301559 -0.60986 -0.845746 -0.981086 -0.99971 -0.899326 -0.691816 -0.401817 -0.0638046 0.28201 0.594461 0.83633 0.97878 
15.5 -0.309017 -0.613998 -0.846068 -0.977552 -0.992738 -0.889745 -0.680763 -0.390609 -0.0537746 0.289667 0.59883 0.836893 0.975463 0.997991 0.901716 0.698035 0.411124 0.0750962 -0.270079 -0.583308 -0.827287 -0.972922 -1.00282 -0.913345 -0.715082 -0.431566 -0.0964996 0.25026 0.567436 0.817251 0.969923 1.00722 
16 -0.587785 -0.827976 -0.96974 -0.996142 -0.903967 -0.704116 -0.420318 -0.0863077 0.258182 0.572142 0.818182 0.966962 1.00072 0.915353 0.720964 0.440623 0.107656 -0.238332 -0.556155 -0.807961 -0.963731 -1.00486 -0.926387 -0.737576 -0.46084 -0.129072 0.218264 0.539827 0.797318 0.960044 1.00857 0.93706 
16.5 -0.809017 -0.960905 -0.998488 -0.917222 -0.726709 -0.449564 -0.118729 0.226442 0.544864 0.798615 0.957441 1.00238 0.928011 0.743116 0.469637 0.140082 -0.206351 -0.528429 -0.787792 -0.953525 -1.00584 -0.938439 -0.759275 -0.489608 -0.161489 0.186056 0.511662 0.776552 0.949153 1.00886 0.948498 0.775178 
17 -0.951056 -0.999774 -0.929496 -0.748517 -0.478316 -0.151006 0.194482 0.517025 0.778213 0.946911 1.00298 0.939678 0.764466 0.498136 0.17234 -0.174172 -0.500159 -0.7668 -0.942314 -1.00575 -0.949489 -0.780155 -0.517839 -0.193714 0.153671 0.482972 0.754975 0.937263 1.00808 0.958923 0.795576 0.537415 
17.5 -1 -0.940778 -0.769519 -0.506543 -0.183102 0.162335 0.488655 0.756999 0.935384 1.00252 0.950342 0.784994 0.52609 0.204396 -0.141827 -0.471376 -0.745008 -0.930111 -1.0046 -0.959527 -0.800197 -0.545505 -0.225714 0.121142 0.453788 0.732612 0.924386 1.00623 0.968326 0.815119 0.564778 0.247047 
18 -0.951057 -0.789693 -0.534217 -0.214985 0.130035 0.459784 0.734996 0.922872 1.00099 0.959992 0.804677 0.553468 0.236216 -0.109352 -0.442111 -0.722439 -0.91693 -1.00238 -0.968541 -0.819377 -0.572575 -0.257456 0.0885051 0.42414 0.709485 0.910538 1.00331 0.976696 0.833787 0.591526 0.278696 -0.0675038 
18.5 -0.809017 -0.561307 -0.246621 0.0976176 0.430443 0.712227 0.90939 0.998409 0.968619 0.823495 0.580244 0.267766 -0.0767804 -0.412396 -0.699119 -0.902785 -0.999097 -0.976523 -0.837678 -0.599022 -0.288906 0.055794 0.394061 0.68562 0.895733 0.999334 0.984026 0.851559 0.617631 0.31003 -0.0346671 -0.375447 
19 -0.587785 -0.277976 0.0651161 0.400664 0.688717 0.894952 0.994767 0.976213 0.841429 0.606388 0.299013 -0.0441475 -0.382261 -0.675071 -0.887691 -0.994759 -0.983465 -0.85508 -0.624818 -0.32003 0.0230437 0.363583 0.661044 0.879987 0.9943 0.990309 0.868417 0.643065 0.341017 -0.00181355 -0.344637 -0.646639 
19.5 -0.309017 0.0325654 0.370479 0.664492 0.879574 0.990073 0.982769 0.85846 0.631874 0.329924 -0.0114876 -0.351739 -0.650323 -0.871666 -0.989371 -0.98936 -0.871565 -0.649936 -0.350796 -0.00971115 0.332737 0.635781 0.863319 0.988215 0.995538 0.884345 0.667802 0.371623 0.0310219 -0.31348 -0.620871 -0.854533 
