5 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 
5.5 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 
6 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 
6.5 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 
7 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 
7.5 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 
8 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 
8.5 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 
9 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 
9.5 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 
10 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 
10.5 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 
11 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 
11.5 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 
12 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 
12.5 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 
13 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 
13.5 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 
14 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 
14.5 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 
15 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 -0.951056 
15.5 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 -1 
16 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 -0.951057 
16.5 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 -0.809017 
17 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 -0.587785 
17.5 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 0 
18 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 0.309017 
18.5 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 0.587785 
19 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 0.809017 
19.5 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 1.60769e-07 0.309017 0.587785 0.809017 0.951057 1 0.951056 0.809017 0.587785 0.309017 -1.0718e-07 -0.309017 -0.587785 -0.809017 -0.951057 -1 -0.951056 -0.809017 -0.587785 -0.309017 5.35898e-08 0.309017 0.587785 0.809017 0.951057 1 0.951057 
