"t = 0.001"
5.8 100000 1.3 2.73939e-16 115385
6 100000 1.3 1.19561e-17 115385
6.2 100000 1.3 5.13076e-19 115385
6.4 100000 1.3 2.16906e-20 115385
6.6 100000 1.3 9.02304e-22 115385
6.8 100000 1.3 3.69001e-23 115385
7 100000 1.3 1.48327e-24 115385
7.2 100000 1.3 5.86149e-26 115385
7.4 100000 1.3 2.27767e-27 115385
7.6 100000 1.3 8.70446e-29 115385
7.8 100000 1.3 3.27211e-30 115385
8 100000 1.3 1.21006e-31 115385
8.2 100000 1.3 4.40293e-33 115385
8.4 100000 1.3 1.57651e-34 115385
8.6 100000 1.3 5.55568e-36 115385
8.8 100000 1.3 1.92721e-37 115385
9 100000 1.3 6.58174e-39 115385
9.2 100000 1.3 2.2133e-40 115385
9.4 100000 1.3 7.33006e-42 115385
9.6 100000 1.3 2.46573e-43 115385
9.8 100000 1.3 2.46573e-43 115385


"t = 0.003"
-10 1e+06 13 8.97869e-36 115385
-9.8 1e+06 13 8.97869e-36 115385
-9.6 1e+06 13 1.93325e-34 115385
-9.4 1e+06 13 4.28393e-33 115385
-9.2 1e+06 13 9.36083e-32 115385
-9 1e+06 13 2.01667e-30 115385
-8.8 1e+06 13 4.28325e-29 115385
-8.6 1e+06 13 8.96833e-28 115385
-8.4 1e+06 13 1.85113e-26 115385
-8.2 1e+06 13 3.76661e-25 115385
-8 1e+06 13 7.5555e-24 115385
-7.8 1e+06 13 1.49408e-22 115385
-7.6 1e+06 13 2.91232e-21 115385
-7.4 1e+06 13 5.59457e-20 115385
-7.2 1e+06 13 1.0593e-18 115385
-7 1e+06 13 1.98003e-17 115385
-6.8 1e+06 13 3.66416e-16 115385
-6.6 1e+06 13 6.7004e-15 115385
-6.4 1e+06 13 1.18528e-13 115385
-6.2 1e+06 13 1.92767e-12 115385
-6 1e+06 13 1.40225e-11 115385
-5.8 1e+06 13 8.20623e-11 115385
-5.6 1e+06 13 4.51076e-10 115385
-5.4 1e+06 13 2.38553e-09 115385
-5.2 1e+06 13 1.21603e-08 115385
-5 1e+06 13 5.96951e-08 115385
-4.8 1e+06 13 2.81828e-07 115385
-4.6 1e+06 13 1.27768e-06 115385
-4.4 1e+06 13 5.5531e-06 115385
-4.2 1e+06 13 2.3096e-05 115385
-4 1e+06 13 9.1743e-05 115385
-3.8 999998 13 0.000347307 115385
-3.6 999994 13 0.00125007 115384
-3.4 999980 12.9998 0.00426693 115384
-3.2 999936 12.9995 0.0137725 115382
-3 999805 12.9985 0.0419042 115376
-2.8 999443 12.9957 0.119774 115359
-2.6 998509 12.9884 0.320423 115316
-2.4 996285 12.971 0.799311 115213
-2.2 991404 12.9328 1.85274 114987
-2 981605 12.856 3.97965 114531
-1.8 963684 12.7146 7.9115 113690
-1.6 933908 12.4774 14.5686 112272
-1.4 888953 12.1134 24.9301 110079
-1.2 827079 11.5998 39.86 106952
-1 748950 10.9278 59.9688 102805
-0.8 657710 10.1041 85.563 97639.7
-0.6 558353 9.14844 116.668 91548.9
-0.4 456949 8.09046 153.003 84719.9
-0.2 360740 6.97869 193.447 77537.5
0 282008 5.89304 232.243 71781.5
0.2 275777 5.43458 233.806 76117.4
0.4 271151 4.6628 233.503 87227.8
0.6 266617 3.77001 231.679 106081
0.8 260572 3.01766 227.365 129524
1 249959 2.51783 217.569 148913
1.2 230496 2.21166 197.148 156328
1.4 200465 1.97962 161.909 151896
1.6 165310 1.75563 114.55 141240
1.8 135221 1.55716 67.1849 130257
2 116116 1.4218 32.677 122503
2.2 106534 1.3503 13.6999 118344
2.4 102433 1.31888 5.17888 116499
2.6 100849 1.30661 1.81818 115775
2.8 100280 1.30219 0.601557 115514
3 100088 1.30069 0.188797 115425
3.2 100026 1.3002 0.0563837 115397
3.4 100007 1.30006 0.0160542 115388
3.6 100002 1.30002 0.00436489 115386
3.8 100001 1.3 0.00113486 115385
4 100000 1.3 0.000282561 115385
4.2 100000 1.3 6.74674e-05 115385
4.4 100000 1.3 1.54698e-05 115385
4.6 100000 1.3 3.41082e-06 115385
4.8 100000 1.3 7.24056e-07 115385
5 100000 1.3 1.48169e-07 115385
5.2 100000 1.3 2.92629e-08 115385
5.4 100000 1.3 5.58361e-09 115385
5.6 100000 1.3 1.03015e-09 115385
5.8 100000 1.3 1.8363e-10 115385
6 100000 1.3 3.13088e-11 115385
6.2 100000 1.3 4.63366e-12 115385
6.4 100000 1.3 3.43461e-13 115385
6.6 100000 1.3 1.91519e-14 115385
6.8 100000 1.3 1.06754e-15 115385
7 100000 1.3 5.78763e-17 115385
7.2 100000 1.3 3.07614e-18 115385
7.4 100000 1.3 1.61272e-19 115385
7.6 100000 1.3 8.35098e-21 115385
7.8 100000 1.3 4.26924e-22 115385
8 100000 1.3 2.15376e-23 115385
8.2 100000 1.3 1.07202e-24 115385
8.4 100000 1.3 5.26475e-26 115385
8.6 100000 1.3 2.55118e-27 115385
8.8 100000 1.3 1.21989e-28 115385
9 100000 1.3 5.75633e-30 115385
9.2 100000 1.3 2.68069e-31 115385
9.4 100000 1.3 1.23224e-32 115385
9.6 100000 1.3 5.83565e-34 115385
9.8 100000 1.3 5.83565e-34 115385


"t = 0.004"
-10 1e+06 13 8.17107e-29 115385
-9.8 1e+06 13 8.17107e-29 115385
-9.6 1e+06 13 1.39109e-27 115385
-9.4 1e+06 13 2.46855e-26 115385
-9.2 1e+06 13 4.3301e-25 115385
-9 1e+06 13 7.5065e-24 115385
-8.8 1e+06 13 1.28599e-22 115385
-8.6 1e+06 13 2.17715e-21 115385
-8.4 1e+06 13 3.64273e-20 115385
-8.2 1e+06 13 6.024e-19 115385
-8 1e+06 13 9.83999e-18 115385
-7.8 1e+06 13 1.5838e-16 115385
-7.6 1e+06 13 2.50646e-15 115385
-7.4 1e+06 13 3.94746e-14 115385
-7.2 1e+06 13 6.45074e-13 115385
-7 1e+06 13 6.01049e-12 115385
-6.8 1e+06 13 3.29892e-11 115385
-6.6 1e+06 13 1.60561e-10 115385
-6.4 1e+06 13 7.51017e-10 115385
-6.2 1e+06 13 3.39969e-09 115385
-6 1e+06 13 1.49053e-08 115385
-5.8 1e+06 13 6.3247e-08 115385
-5.6 1e+06 13 2.59478e-07 115385
-5.4 1e+06 13 1.0281e-06 115385
-5.2 1e+06 13 3.92926e-06 115385
-5 1e+06 13 1.44665e-05 115385
-4.8 1e+06 13 5.12362e-05 115385
-4.6 999999 13 0.000174298 115385
-4.4 999997 13 0.000568588 115384
-4.2 999992 12.9999 0.0017755 115384
-4 999975 12.9998 0.00529688 115383
-3.8 999930 12.9995 0.0150657 115381
-3.6 999810 12.9985 0.0407605 115376
-3.4 999513 12.9962 0.104644 115362
-3.2 998817 12.9908 0.254273 115330
-3 997288 12.9788 0.583276 115259
-2.8 994148 12.9543 1.26004 115114
-2.6 988145 12.9073 2.55842 114835
-2.4 977494 12.8237 4.87689 114339
-2.2 959995 12.6854 8.72816 113516
-2 933384 12.4732 14.6886 112247
-1.8 895867 12.1699 23.3156 110420
-1.6 846651 11.7639 35.061 107955
-1.4 786244 11.2521 50.212 104813
-1.2 716415 10.6396 68.8772 101002
-1 639867 9.9384 91.0078 96575
-0.8 559806 9.16528 116.43 91618.4
-0.6 479604 8.34065 144.837 86253.1
-0.4 402809 7.49106 175.637 80657.9
-0.2 334040 6.66438 207.244 75184.7
0 282949 5.9782 234.005 70995.2
0.2 278198 5.76265 235.98 72414.1
0.4 275114 5.34423 236.652 77218
0.6 272628 4.70181 236.57 86975.6
0.8 270251 3.9571 235.837 102443
1 267451 3.28059 234.191 122288
1.2 263192 2.77976 230.735 142022
1.4 255460 2.45971 223.432 155787
1.6 241286 2.25431 208.878 160549
1.8 218245 2.08181 183.256 157252
2 187458 1.89235 145.174 148591
2.2 155313 1.69107 99.5951 137764
2.4 129751 1.51933 57.7042 128100
2.6 113974 1.40605 28.5405 121590
2.8 105955 1.3459 12.5132 118086
3 102372 1.31841 5.0498 116472
3.2 100897 1.30699 1.92093 115798
3.4 100325 1.30253 0.69691 115534
3.6 100113 1.30088 0.242381 115437
3.8 100038 1.30029 0.0809946 115402
4 100012 1.30009 0.026035 115390
4.2 100004 1.30003 0.00805686 115386
4.4 100001 1.30001 0.00240228 115385
4.6 100000 1.3 0.000690682 115385
4.8 100000 1.3 0.000191643 115385
5 100000 1.3 5.13617e-05 115385
5.2 100000 1.3 1.33074e-05 115385
5.4 100000 1.3 3.33604e-06 115385
5.6 100000 1.3 8.09879e-07 115385
5.8 100000 1.3 1.90556e-07 115385
6 100000 1.3 4.349e-08 115385
6.2 100000 1.3 9.63482e-09 115385
6.4 100000 1.3 2.07326e-09 115385
6.6 100000 1.3 4.33349e-10 115385
6.8 100000 1.3 8.76889e-11 115385
7 100000 1.3 1.66869e-11 115385
7.2 100000 1.3 2.52186e-12 115385
7.4 100000 1.3 1.69771e-13 115385
7.6 100000 1.3 1.06436e-14 115385
7.8 100000 1.3 6.52562e-16 115385
8 100000 1.3 3.97602e-17 115385
8.2 100000 1.3 2.40573e-18 115385
8.4 100000 1.3 1.44099e-19 115385
8.6 100000 1.3 8.534e-21 115385
8.8 100000 1.3 4.99723e-22 115385
9 100000 1.3 2.89405e-23 115385
9.2 100000 1.3 1.65791e-24 115385
9.4 100000 1.3 9.39719e-26 115385
9.6 100000 1.3 5.55551e-27 115385
9.8 100000 1.3 5.55551e-27 115385


"t = 0.005"
-10 1e+06 13 3.58206e-23 115385
-9.8 1e+06 13 3.58206e-23 115385
-9.6 1e+06 13 5.15359e-22 115385
-9.4 1e+06 13 7.80972e-21 115385
-9.2 1e+06 13 1.172e-19 115385
-9 1e+06 13 1.74102e-18 115385
-8.8 1e+06 13 2.558e-17 115385
-8.6 1e+06 13 3.7136e-16 115385
-8.4 1e+06 13 5.34732e-15 115385
-8.2 1e+06 13 7.75794e-14 115385
-8 1e+06 13 1.14435e-12 115385
-7.8 1e+06 13 8.41587e-12 115385
-7.6 1e+06 13 4.05694e-11 115385
-7.4 1e+06 13 1.76174e-10 115385
-7.2 1e+06 13 7.38383e-10 115385
-7 1e+06 13 3.0058e-09 115385
-6.8 1e+06 13 1.18928e-08 115385
-6.6 1e+06 13 4.57127e-08 115385
-6.4 1e+06 13 1.70569e-07 115385
-6.2 1e+06 13 6.17301e-07 115385
-6 1e+06 13 2.16482e-06 115385
-5.8 1e+06 13 7.34923e-06 115385
-5.6 1e+06 13 2.41266e-05 115385
-5.4 1e+06 13 7.65054e-05 115385
-5.2 999999 13 0.000234048 115385
-5 999997 13 0.000689874 115384
-4.8 999991 12.9999 0.00195651 115384
-4.6 999975 12.9998 0.00533079 115383
-4.4 999935 12.9995 0.0139316 115382
-4.2 999838 12.9987 0.0348629 115377
-4 999612 12.997 0.0833847 115367
-3.8 999115 12.9931 0.190257 115344
-3.6 998077 12.985 0.413328 115296
-3.4 996034 12.969 0.853404 115201
-3.2 992240 12.9394 1.67203 115026
-3 985625 12.8876 3.10528 114718
-2.8 974807 12.8025 5.46491 114213
-2.6 958233 12.6714 9.11941 113432
-2.4 934425 12.4816 14.4542 112297
-2.2 902301 12.2223 21.82 110737
-2 861439 11.8869 31.4861 108704
-1.8 812207 11.4741 43.6116 106179
-1.6 755719 10.9875 58.2418 103170
-1.4 693647 10.4349 75.3235 99710.5
-1.2 627972 9.82714 94.73 95852.7
-1 560766 9.17654 116.28 91663
-0.8 494054 8.49667 139.734 87220.2
-0.6 429821 7.8032 164.74 82623.9
-0.4 370285 7.11836 190.627 78027.5
-0.2 318843 6.48552 215.72 73743.4
0 283053 6.011 235.102 70633.7
0.2 279045 5.89568 237.049 70995.7
0.4 276593 5.68394 237.959 72993.3
0.6 274799 5.30093 238.323 77759.5
0.8 273308 4.74521 238.322 86394.9
1 271924 4.09925 238.002 99502.6
1.2 270445 3.4826 237.294 116484
1.4 268511 2.98757 235.929 134814
1.6 265396 2.64485 233.234 150516
1.8 259726 2.42921 227.828 160377
2 249376 2.28601 217.375 163632
2.2 231991 2.15799 198.778 161255
2.4 206613 2.0055 169.363 154535
2.6 175979 1.82154 129.632 144915
2.8 146684 1.63457 86.0853 134608
3 124846 1.4848 48.9412 126124
3.2 111798 1.38992 24.2789 120653
3.4 105174 1.33995 10.9032 117737
3.6 102148 1.31668 4.57728 116370
3.8 100855 1.30666 1.8314 115778
4 100329 1.30256 0.704948 115536
4.2 100122 1.30095 0.262104 115441
4.4 100044 1.30034 0.094284 115405
4.6 100015 1.30012 0.0328362 115392
4.8 100005 1.30004 0.0110764 115387
5 100002 1.30001 0.00362028 115385
5.2 100001 1.3 0.00114699 115385
5.4 100000 1.3 0.000352417 115385
5.6 100000 1.3 0.000105065 115385
5.8 100000 1.3 3.04094e-05 115385
6 100000 1.3 8.54972e-06 115385
6.2 100000 1.3 2.3364e-06 115385
6.4 100000 1.3 6.20945e-07 115385
6.6 100000 1.3 1.60592e-07 115385
6.8 100000 1.3 4.04401e-08 115385
7 100000 1.3 9.92106e-09 115385
7.2 100000 1.3 2.37223e-09 115385
7.4 100000 1.3 5.52836e-10 115385
7.6 100000 1.3 1.2526e-10 115385
7.8 100000 1.3 2.71873e-11 115385
8 100000 1.3 4.9691e-12 115385
8.2 100000 1.3 4.14732e-13 115385
8.4 100000 1.3 2.98397e-14 115385
8.6 100000 1.3 2.06801e-15 115385
8.8 100000 1.3 1.39972e-16 115385
9 100000 1.3 9.36724e-18 115385
9.2 100000 1.3 6.21799e-19 115385
9.4 100000 1.3 4.09356e-20 115385
9.6 100000 1.3 2.8391e-21 115385
9.8 100000 1.3 2.8391e-21 115385


"t = 0.006"
-10 1e+06 13 2.41541e-18 115385
-9.8 1e+06 13 2.41541e-18 115385
-9.6 1e+06 13 3.07243e-17 115385
-9.4 1e+06 13 4.14588e-16 115385
-9.2 1e+06 13 5.54066e-15 115385
-9 1e+06 13 7.42718e-14 115385
-8.8 1e+06 13 1.02588e-12 115385
-8.6 1e+06 13 7.69917e-12 115385
-8.4 1e+06 13 3.48477e-11 115385
-8.2 1e+06 13 1.39698e-10 115385
-8 1e+06 13 5.40949e-10 115385
-7.8 1e+06 13 2.03824e-09 115385
-7.6 1e+06 13 7.4838e-09 115385
-7.4 1e+06 13 2.6772e-08 115385
-7.2 1e+06 13 9.32638e-08 115385
-7 1e+06 13 3.16176e-07 115385
-6.8 1e+06 13 1.04233e-06 115385
-6.6 1e+06 13 3.33892e-06 115385
-6.4 1e+06 13 1.03841e-05 115385
-6.2 1e+06 13 3.13265e-05 115385
-6 1e+06 13 9.15866e-05 115385
-5.8 999999 13 0.000259239 115385
-5.6 999997 13 0.000709672 115384
-5.4 999991 12.9999 0.0018768 115384
-5.2 999978 12.9998 0.00478922 115384
-5 999945 12.9996 0.0117772 115382
-4.8 999870 12.999 0.0278718 115379
-4.6 999705 12.9977 0.063389 115371
-4.4 999356 12.995 0.138339 115355
-4.2 998654 12.9895 0.289274 115322
-4 997309 12.979 0.578736 115260
-3.8 994860 12.9599 1.10637 115147
-3.6 990636 12.9268 2.019 114951
-3.4 983739 12.8727 3.51535 114630
-3.2 973095 12.789 5.84047 114133
-3 957568 12.6662 9.26739 113401
-2.8 936139 12.4953 14.0678 112379
-2.6 908095 12.2693 20.4793 111020
-2.4 873186 11.984 28.6771 109294
-2.2 831681 11.6386 38.7598 107188
-2 784334 11.2359 50.7481 104709
-1.8 732269 10.7812 64.5962 101881
-1.6 676825 10.282 80.2085 98739.1
-1.4 619415 9.74674 97.4561 95326.5
-1.2 561420 9.18432 116.187 91692.1
-1 504133 8.60399 136.224 87889.4
-0.8 448770 8.01569 157.34 83979.7
-0.6 396582 7.43172 179.181 80045.1
-0.4 349158 6.87132 201.057 76220.8
-0.2 309259 6.37322 221.341 72787.2
0 282894 6.02555 235.915 70423.6
0.2 279375 5.95192 237.736 70408
0.4 277257 5.84235 238.68 71184.5
0.6 275775 5.63388 239.177 73424.1
0.8 274625 5.28164 239.397 77994.3
1 273658 4.78901 239.415 85714.4
1.2 272782 4.21479 239.261 97080.1
1.4 271906 3.64703 238.919 111833
1.6 270896 3.16303 238.307 128467
1.8 269492 2.80206 237.206 144265
2 267182 2.5618 235.134 156442
2.2 263017 2.41157 231.143 163596
2.4 255463 2.30944 223.607 165926
2.6 242516 2.21468 210.144 164256
2.8 222447 2.09593 187.995 159199
3 195507 1.93929 155.506 151221
3.2 165600 1.75689 114.887 141386
3.4 139132 1.58397 73.752 131757
3.6 120542 1.454 41.0329 124355
3.8 109792 1.37491 20.2924 119780
4 104372 1.3338 9.2392 117377
4.2 101866 1.3145 3.9806 116241
4.4 100770 1.30599 1.64854 115739
4.6 100308 1.3024 0.66119 115527
4.8 100120 1.30094 0.257617 115440
5 100045 1.30035 0.0976203 115406
5.2 100017 1.30013 0.0359905 115392
5.4 100006 1.30005 0.0129116 115387
5.6 100002 1.30002 0.00450781 115386
5.8 100001 1.30001 0.00153185 115385
6 100000 1.3 0.000506792 115385
6.2 100000 1.3 0.000163279 115385
6.4 100000 1.3 5.12468e-05 115385
6.6 100000 1.3 1.56746e-05 115385
6.8 100000 1.3 4.67407e-06 115385
7 100000 1.3 1.35938e-06 115385
7.2 100000 1.3 3.85766e-07 115385
7.4 100000 1.3 1.06863e-07 115385
7.6 100000 1.3 2.89096e-08 115385
7.8 100000 1.3 7.64072e-09 115385
8 100000 1.3 1.97344e-09 115385
8.2 100000 1.3 4.97957e-10 115385
8.4 100000 1.3 1.22418e-10 115385
8.6 100000 1.3 2.88781e-11 115385
8.8 100000 1.3 5.73219e-12 115385
9 100000 1.3 5.30003e-13 115385
9.2 100000 1.3 4.03179e-14 115385
9.4 100000 1.3 3.00439e-15 115385
9.6 100000 1.3 2.34663e-16 115385
9.8 100000 1.3 2.34663e-16 115385


"t = 0.007"
-10 1e+06 13 4.79372e-14 115385
-9.8 1e+06 13 4.79372e-14 115385
-9.6 1e+06 13 5.48286e-13 115385
-9.4 1e+06 13 5.27554e-12 115385
-9.2 1e+06 13 2.38573e-11 115385
-9 1e+06 13 9.05873e-11 115385
-8.8 1e+06 13 3.30506e-10 115385
-8.6 1e+06 13 1.17403e-09 115385
-8.4 1e+06 13 4.07204e-09 115385
-8.2 1e+06 13 1.37924e-08 115385
-8 1e+06 13 4.56068e-08 115385
-7.8 1e+06 13 1.47148e-07 115385
-7.6 1e+06 13 4.62982e-07 115385
-7.4 1e+06 13 1.41966e-06 115385
-7.2 1e+06 13 4.23961e-06 115385
-7 1e+06 13 1.23222e-05 115385
-6.8 1e+06 13 3.48293e-05 115385
-6.6 1e+06 13 9.56668e-05 115385
-6.4 999999 13 0.000255141 115385
-6.2 999997 13 0.000660119 115384
-6 999992 12.9999 0.00165534 115384
-5.8 999981 12.9999 0.00401931 115384
-5.6 999956 12.9997 0.00943986 115383
-5.4 999900 12.9992 0.0214217 115380
-5.2 999782 12.9983 0.046916 115375
-5 999539 12.9964 0.099049 115363
-4.8 999063 12.9927 0.201334 115341
-4.6 998169 12.9857 0.393558 115300
-4.4 996565 12.9732 0.739017 115226
-4.2 993815 12.9517 1.33187 115099
-4 989327 12.9166 2.30233 114890
-3.8 982354 12.8619 3.8168 114566
-3.6 972048 12.7807 6.07035 114084
-3.4 957553 12.666 9.27115 113400
-3.2 938129 12.5112 13.6192 112474
-3 913281 12.3113 19.2841 111273
-2.8 882842 12.0634 26.3883 109776
-2.6 847013 11.767 34.9975 107973
-2.4 806333 11.4242 45.122 105871
-2.2 761600 11.039 56.7242 103487
-2 713773 10.6167 69.7304 100847
-1.8 663879 10.1634 84.0431 97980.9
-1.6 612930 9.68561 99.5504 94923.7
-1.4 561876 9.18985 116.132 91711.3
-1.2 511584 8.68259 133.655 88381
-1 462850 8.17049 151.966 84973.6
-0.8 416451 7.66113 170.853 81538.4
-0.6 373268 7.1648 189.968 78146.2
-0.4 334583 6.69875 208.622 74920.7
-0.2 302767 6.29756 225.288 72115.4
0 282640 6.03264 236.567 70277.7
0.2 279496 5.97786 238.247 70132.7
0.4 277599 5.91542 239.166 70392.1
0.6 276297 5.8047 239.697 71398.2
